HouseID	Address
1215	1/28 Strathmore St
1216	32 Leckie St
1217	7 Marquis Rd
1218	11 Rogers Rd
1219	3/2 Scotts St
1220	11A Mortimore St
1221	1/22 Bent St
1222	31 Cushing Av
1223	4 Park Cr
1224	2/523 South Rd
1225	127 Tucker Rd
1226	14a Vunabere Av
1227	37 Godfrey St
1228	174 Jasper Rd
1229	15 Miles St
1230	143 Patterson Rd
1231	13 Somers St
1232	8/11 Brentwood St
1233	12b Coates St
1234	4/87 Mitchell St
1235	156 Patterson Rd
1236	8 Rose St
1237	17 Windsor Av
1238	16a Marquis Rd
1239	23 Yawla St
1240	39 Luckins Rd
1241	1/19 Patterson Rd
1242	44 Patterson Rd
1243	592 Centre Rd
1244	2 Gwendoline Av
1245	32 Luckins Rd
1246	575 South Rd
1247	106 Brewer Rd
1248	74 Fromer St
1249	4 Gordon St
1250	58 London St
1251	41 North Av
1252	182 Patterson Rd
1253	2/14 Talbot Av
1254	3/9 Blair St
1255	548 Centre Rd
1256	1/30 Daley St
1257	1/26 Harding St
1258	44 Mitchell St
1259	13/27 Patterson Rd
1260	112 Tucker Rd
1261	9 Yawla St
1262	66 Fromer St
1263	16 Strathmore St
1264	10/21 Bent St
1265	12 Delhi St
1266	2/7 Gordon St
1267	2/32 Mavho St
1268	201/39 Mavho St
1269	11 Somers St
1270	103 Tucker Rd
1271	11 Wheatley Rd
1272	2/15 Jasper Rd
1273	9 Park Cr
1274	6 Atkinson St
1275	19b Howell St
1276	38 Leckie St
1277	15 Luckins Rd
1278	33 Luckins Rd
1279	4a Rosina St
1280	14 Sandra Gr
1281	4 The Highway
1282	98 Tucker Rd
1283	4 Leckie St
1284	9b Marquis Rd
1285	10 Osborne Av
1286	41 Wavell St
1287	43 Wavell St
1288	4 Daley St
1289	145a Jasper Rd
1290	55 North Av
1291	15 Wilson St
1292	59b Fromer St
1293	64 Tucker Rd
1294	1/96 Tucker Rd
1295	3/18 Bleazby St
1296	33A Campbell St
1297	2/1 Corbie St
1298	25A Fromer St
1299	77B Fromer St
1300	2 Windsor Av
1301	19 Godfrey St
1302	5 Luckins Rd
1303	4/121 Tucker Rd
1304	147 Tucker Rd
1305	13 Wood St
1306	17b Delhi St
1307	25 Mitchell St
1308	28b Scotts St
1309	3/148 Tucker Rd
1310	1/7 Uonga Rd
1311	12 Werona St
1312	2 Marquis Rd
1313	17 Oak St
1314	3 Somers St
1315	81 Fromer St
1316	13 Horsley St
1317	11 Wilson St
1318	26 Buckingham Av
1319	68 Mortimore St
1320	11/27 Patterson Rd
1321	21 Charlton St
1322	43 Godfrey St
1323	7 Whitmuir Rd
1324	20 Wright St
1325	34 Buckingham Av
1326	1/7 Railway Cr
1327	13a Rosina St
1328	11 Talbot Av
1329	48 Vickery St
1330	1a Werona St
1331	24a Atkinson St
1332	16b Marquis Rd
1333	3/18 North Av
1334	40 Coates St
1335	31b Fairbank Rd
1336	6 Gwendoline Av
1337	51A London St
1338	8B McKittrick Rd
1339	99 Patterson Rd
1340	46 Railway Cr
1341	17 Smith St
1342	18 Wright St
1343	21 Bruce St
1344	3 Castles Rd
1345	34b Daley St
1346	72 Daley St
1347	15a Dickens St
1348	22 Hutchinson St
1349	8/187 Tucker Rd
1350	63 Tucker Rd
1351	11 Vunabere Av
1352	5/9 Whitmuir Rd
1353	11 Wilson St
1354	2/1 Marion St
1355	6/25 Vickery St
1356	9 Edinburgh St
1357	11a Latham St
1358	18 Mervin St
1359	21b Northam Rd
1360	68 Pasadena Cr
1361	1/69 Purtell St
1362	30 Veronica St
1363	2a Bessie St
1364	30a Chesterville Dr
1365	14a Daphne St
1366	3/3 Dega Av
1367	19 Denver St
1368	7a Dover St
1369	2/7 Francesco St
1370	96 Paloma St
1371	93 Parkmore Rd
1372	33 Pasadena Cr
1373	22 Valkstone St
1374	33 Chauvel St
1375	1/9 Francesco St
1376	14B Boronia St
1377	76 Castlewood St
1378	38 Edinburgh St
1379	1/41 Elizabeth St
1380	2/61 Lahona Av
1381	6/12 Neville St
1382	27 Neville St
1383	2a Rae St
1384	2/48 Abbin Av
1385	88b Bignell Rd
1386	2/25 Birdwood St
1387	8a Bray Ct
1388	24 Brooks St
1389	1/348 Chesterville Rd
1390	13 Claronga St
1391	17a Edinburgh St
1392	49 Gowrie St
1393	1 Konrad St
1394	39 Lesden St
1395	19 Kurrajong St
1396	34b Lesden St
1397	7a Melva St
1398	59 Tambet St
1399	24 Barrani St
1400	71 Bignell Rd
1401	96 Brady Rd
1402	25 Connie St
1403	9/7 Derry St
1404	3/32 Elizabeth St
1405	33 Molden St
1406	20 Normdale Rd
1407	38 Northam Rd
1408	9 Northam Rd
1409	102b Parkmore Rd
1410	48a Purtell St
1411	1/6 Richard St
1412	12 Rudyard St
1413	3 Veronica St
1414	641 Warrigal Rd
1415	7 Abbin Av
1416	10b Alexander St
1417	202/24 Becket Av
1418	2a Bellevue Rd
1419	2/12 Blenheim St
1420	30b Chesterville Dr
1421	4/19 Gray St
1422	4 Tambet St
1423	44 Vasey St
1424	109 Victor Rd
1425	7 Wallace St
1426	21 Wards Gr
1427	2/3 Wonga Ct
1428	26 Boronia St
1429	1/57 Latham St
1430	69b Latham St
1431	16 Leigh St
1432	23b Moylan St
1433	832 North Rd
1434	87 Parkmore Rd
1435	1A Brian St
1436	13 Brooks St
1437	4/738 Centre Rd
1438	2 Kenlon St
1439	8 Larman St
1440	18 May St
1441	9A Murrong Av
1442	1098 North Rd
1443	106 Parkmore Rd
1444	77b Stockdale Av
1445	8 Tambet St
1446	29A Dromana Av
1447	25 Magnolia Av
1448	77b Stockdale Av
1449	3a Bellevue Rd
1450	41 Bradford St
1451	1/932 Centre Rd
1452	10 Denver St
1453	2/41 Elizabeth St
1454	40 Kennedy St
1455	12 Larman St
1456	5b MacKie Rd
1457	4 Millard St
1458	13 Norville St
1459	37 Orange St
1460	36 Pasadena Cr
1461	1/112 Tambet St
1462	25 Thornton St
1463	1 Trinity Ct
1464	75a Waratah St
1465	23 Wolai Av
1466	53 Purtell St
1467	33 Schulz St
1468	12 Tambet St
1469	1/93 Tambet St
1470	22b Vasey St
1471	2/15 Liverpool St
1472	47 MacKie Rd
1473	23 Yarraburn Cl
1474	37 Valkstone St
1475	14 Vasey St
1476	1a Wamba Rd
1477	32a Argyle St
1478	12 Barrani St
1479	45 Browns Rd
1480	69a Deakin St
1481	25 Glover St
1482	21 Highview Rd
1483	18 Normanby Rd
1484	6/48 Pasadena Cr
1485	93 Tudor St
1486	23 York St
1487	2/34 Adrian St
1488	18 Dega Av
1489	20 Elizabeth St
1490	7 England St
1491	11b Lilac St
1492	53 Molden St
1493	790 North Rd
1494	2/95 Victor Rd
1495	26 Almurta Rd
1496	35b Barrani St
1497	29 Beddoe Av
1498	1/57 Brooks St
1499	48a Celia St
1500	30 Chauvel St
1501	36 Kennedy St
1502	5 Kennedy St
1503	8 Leo St
1504	42 Marlborough St
1505	11 Moylan St
1506	42 Paloma St
1507	601 South Rd
1508	1/51 Valkstone St
1509	75 Victor Rd
1510	3/23 Elizabeth St
1511	2/11 Francesco St
1512	2/40 Francesco St
1513	16 Greenview Ct
1514	8 Haigh St
1515	5 Malane St
1516	2/75 Marlborough St
1517	2/1 Mervin St
1518	1002 North Rd
1519	27 Parkmore Rd
1520	24 Pasadena Cr
1521	20 Patricia St
1522	71 Victor Rd
1523	40 Waratah St
1524	1/38 Kennedy St
1525	75 Latham St
1526	19 Ludwell Cr
1527	3/14 Malane St
1528	2/111 Marlborough St
1529	2/119 Marlborough St
1530	3 Molden St
1531	2/53 Moylan St
1532	3b Noora Av
1533	75 Orange St
1534	18 Paloma St
1535	31b Purtell St
1536	621 South Rd
1537	24 Veronica St
1538	2/14 Wamba Rd
1539	14 Charles St
1540	14 Florence St
1541	1 Jassa St
1542	12 Millard St
1543	4 Adrian St
1544	21 Beddoe Av
1545	40 Chesterville Dr
1546	54 Elizabeth St
1547	2/10 Matthews Rd
1548	1/26 Patricia St
1549	39 Shrewsbury St
1550	579 Warrigal Rd
1551	10 Boronia St
1552	15a England St
1553	15b England St
1554	2 Konrad St
1555	9b Latham St
1556	20 McGuinness Rd
1557	6/1126 North Rd
1558	76 Bignell Rd
1559	2/12 Brosa Av
1560	5a Cavalier St
1561	2/5 Connie St
1562	23 Gardeners Rd
1563	113a MacKie Rd
1564	123 MacKie Rd
1565	44a McGuinness Rd
1566	11 Melball St
1567	2/8 Rudyard St
1568	8 Tudor St
1569	2A Barrani St
1570	2/16 Bessie St
1571	177 Bignell Rd
1572	1/6 Brad St
1573	98 Brady Rd
1574	3 Forrest St
1575	28a Latham St
1576	88 MacKie Rd
1577	4 Mawby Rd
1578	370 McKinnon Rd
1579	1/1124 North Rd
1580	43 Wards Gr
1581	45 Chesterville Dr
1582	61 Molden St
1583	75b Parkmore Rd
1584	30 Browns Rd
1585	15 Cormick St
1586	3/2 Garden Rd
1587	6 Gray St
1588	7 Larman St
1589	2/5 Pell St
1590	41 Wards Gr
1591	10a Yaralla Rd
1592	30A Almurta Rd
1593	1/811 Centre Rd
1594	335 Chesterville Rd
1595	71 Deakin St
1596	2/42 Gowrie St
1597	2/12 Hodgson Gr
1598	5 Konrad St
1599	18 Patricia St
1600	2 Sanicki Ct
1601	8 Stockdale Av
1602	10a Stratford Av
1603	2/25 Brooks St
1604	2/34 Browns Rd
1605	16a Daphne St
1606	1/4 Daphne St
1607	81 Kennedy St
1608	24 Kurrajong St
1609	69 Lancaster St
1610	3b Manuka St
1611	25a Surrey St
1612	36a Barrington St
1613	38a Beddoe Av
1614	3 Belinda Ct
1615	10a Bevis St
1616	1/3 Brady Rd
1617	9 Colin St
1618	27 Connie St
1619	54a MacKie Rd
1620	8 Marlborough St
1621	1/39 Neville St
1622	641 South Rd
1623	4 Wingate St
1624	25 Anarth St
1625	115 Bignell Rd
1626	7a Cardiff St
1627	12 John St
1628	41 Mawby Rd
1629	32 Margaret St
1630	5/91 Thames St
1631	6/29 Barkly St
1632	1/1 Cherryhinton St
1633	4/425 Station St
1634	1 Jolie Gr
1635	12 Clota Av
1636	43 Barkly St
1637	1/24 Rose St
1638	3/18 Standard Av
1639	18 Glenmore St
1640	30 Graham Pl
1641	1089 Whitehorse Rd
1642	3 Alexander St
1643	21 Barkly St
1644	17 Combarton St
1645	1/7 Glenmore St
1646	15 Davey St
1647	89 Thames St
1648	19 Wavell St
1649	31/41 Harrow St
1650	1/14 Barkly St
1651	23 Bass St
1652	3/14 Bedford St
1653	5 Wavell St
1654	22 William St
1655	55 Albion Rd
1656	126 Carrington Rd
1657	54 Watts St
1658	12 Barcelona St
1659	2/4 Collins St
1660	12 Pendle St
1661	33 Pendle St
1662	4/7 James St
1663	7/12 Oxford St
1664	1/11 Sweetland Rd
1665	6 Archibald St
1666	19 Kent Rd
1667	2/20 Simpsons Rd
1668	3/8 Ashted Rd
1669	6 Bass St
1670	10 Cunningham St
1671	1 Maple St
1672	3/5 Kent Rd
1673	5 Patricia St
1674	14 Collins St
1675	14 Standard Av
1676	1/10 Kangerong Rd
1677	10 Kent Rd
1678	1/18 Standard Av
1679	9 Combarton St
1680	15 Simpsons Rd
1681	47 Albion Rd
1682	837 Canterbury Rd
1683	2/38 Margaret St
1684	2/30 Barkly St
1685	7/1102 Whitehorse Rd
1686	1/14 Alexander St
1687	33 Bedford St
1688	44 Carlton St
1689	132 Duke St
1690	25 Lily St
1691	1/3 Vine St
1692	2/10 Skewes St
1693	40 Carlton St
1694	144 Duke St
1695	80 South Rd
1696	3 Cross St
1697	37 Hargreaves Cr
1698	2 Riley Ct
1699	81 Churchill Av
1700	18 Hancock Cr
1701	3/87 Hargreaves Cr
1702	19 Hughes St
1703	21 Hughes St
1704	19 Kannan Bvd
1705	20 Balmoral St
1706	1 Menzies St
1707	2/24 Hancock Cr
1708	11 Howell Pl
1709	40 Lawn Cr
1710	160 Duke St
1711	32 Hargreaves Cr
1712	12 Myalla St
1713	4 Orange St
1714	2/8 Burnett Av
1715	80 South Rd
1716	2/8 Turner Cr
1717	13 Wilson St
1718	1 Arthur St
1719	2B Bradford Ct
1720	33 Joy St
1721	1/20 Castley Cr
1722	6 Dedrick Gr
1723	6/27 Marnoo St
1724	62 Lawn Cr
1725	1 Moama St
1726	11/1 Windsor St
1727	25 Errol St
1728	40 Errol St
1729	11/27 Marnoo St
1730	29 Hampden St
1731	14 Rose St
1732	14 Kenross Ct
1733	802 Hampton St
1734	476 New St
1735	18 Rooding St
1736	8 Ballara Ct
1737	148 Cochrane St
1738	152A Cochrane St
1739	2A Grant St
1740	17 McCallum St
1741	10 Murphy St
1742	59 Murphy St
1743	2/26 Pearson St
1744	8 Sargon Gr
1745	18 Victoria St
1746	20 Victoria St
1747	50 Well St
1748	178A Were St
1749	14 Carpenter St
1750	1/137 Cole St
1751	4/78 Dendy St
1752	11 Foote St
1753	1/632 Hampton St
1754	133 Head St
1755	1/112 Roslyn St
1756	1/119 Roslyn St
1757	6 Webb St
1758	15 Whyte St
1759	23 Albert St
1760	4/14 Asling St
1761	30 Barkly St
1762	111 Carpenter St
1763	6/4 Seaview Av
1764	3/18 Waterloo St
1765	6/21 Were St
1766	3/78 William St
1767	1/97 Wilson St
1768	124 Cole St
1769	60 Halifax St
1770	1 Laburnum Ct
1771	1a Mair St
1772	24b Munro St
1773	17 New St
1774	90 New St
1775	3/20 Burrows St
1776	74 Carpenter St
1777	4/149 Church St
1778	120 Cole St
1779	15 Hanby St
1780	25 Lindsay St
1781	6/363 New St
1782	123 South Rd
1783	2 View Ct
1784	36a Warleigh Gr
1785	1/5 Webb St
1786	72 William St
1787	105/103 Bay St
1788	30a Rooding St
1789	3 Snooks Ct
1790	2/422 St Kilda St
1791	5 Davie La
1792	26 Dawson Av
1793	70 Dendy St
1794	9 Foote St
1795	21 Grandview Rd
1796	1/17 Tennyson St
1797	17a Bridge St
1798	4/117 Cochrane St
1799	15 Gould St
1800	2/42 Grosvenor St
1801	25 Male St
1802	1/10 Manor St
1803	16 Well St
1804	176 Were St
1805	2 Campbell St
1806	115 Dendy St
1807	640B Hampton St
1808	5/778 Hampton St
1809	1/858 Hampton St
1810	68 Head St
1811	73 Martin St
1812	297 New St
1813	2a Roslyn St
1814	3/24 South Rd
1815	25 Were St
1816	6/4 Dudley St
1817	5 Avonbury Ct
1818	16 Berwick St
1819	1/16 Black St
1820	5 Bridge St
1821	11a Elm Gr
1822	8/42 Grosvenor St
1823	833 Hampton St
1824	28 Loller St
1825	2/5 Loller St
1826	46 Meek St
1827	1/17 Oakwood Av
1828	11 Selwyn St
1829	9 Sussex St
1830	40 Whyte St
1831	44 William St
1832	3/22 Burrows St
1833	7 Chavasse St
1834	737 Hampton St
1835	46 Head St
1836	4/23 South Rd
1837	1/105 Cochrane St
1838	97 Dendy St
1839	1/191 New St
1840	9 Railway Av
1841	55 Whyte St
1842	95 Cochrane St
1843	65 Male St
1844	6/138 New St
1845	157 New St
1846	8/35 Normanby St
1847	2/66 Well St
1848	2/61 Black St
1849	4/2 Brandon Cl
1850	34 Middle Cr
1851	48 Montclair Av
1852	31 Orchard St
1853	45 Black St
1854	1/12 Burrows St
1855	9 Anne Cr
1856	22 Champion St
1857	194a Church St
1858	6 Hamilton St
1859	679 Hampton St
1860	160 New St
1861	89 South Rd
1862	8 Southey St
1863	1A Baker St
1864	4/14 Brickwood St
1865	2/72 Dendy St
1866	15 Loller St
1867	36 Martin St
1868	12 May St
1869	9 Newbay Cr
1870	4/273 St Kilda St
1871	53A Whyte St
1872	2/109 Dendy St
1873	1 Hanby St
1874	82 New St
1875	131 South Rd
1876	2 Bridge St
1877	33 Burrows St
1878	41/18 Cochrane St
1879	823 Hampton St
1880	29 Lawrence St
1881	64 North Rd
1882	16 Oakwood Av
1883	3/4 Seaview Av
1884	5/18 William St
1885	66 Champion St
1886	4/171 Church St
1887	1/33 Cochrane St
1888	33 Laburnum St
1889	10/32 Loller St
1890	3/61 Martin St
1891	5/22 Well St
1892	33a Durrant St
1893	135 Head St
1894	57 Lynch Cr
1895	48 Were St
1896	3/18 William St
1897	5/9 Collington Av
1898	35 Champion St
1899	12 Rooding St
1900	112 Asling St
1901	114A Bay St
1902	7 Carpenter St
1903	1 Dawson Av
1904	147A Male St
1905	119 North Rd
1906	13 Rooding St
1907	15 Rooding St
1908	2/71 Roslyn St
1909	25 Rusden St
1910	59 William St
1911	4/95 Wilson St
1912	58 Champion St
1913	9 Laburnum St
1914	11 Kent Av
1915	3/14 Nepean Hwy
1916	6/30 Boxshall St
1917	1/27 Brickwood St
1918	42A Champion St
1919	3/198 Church St
1920	686A Hampton St
1921	9 Holmwood Av
1922	3A Huntingfield Rd
1923	6c Lindsay St
1924	464 New St
1925	2 Rothesay Av
1926	2 Snooks Ct
1927	7 Wilson St
1928	57 Bay St
1929	11 Butler St
1930	70 Cole St
1931	4/5 Collington Av
1932	3a Cowra St
1933	2a Dendy St
1934	21 Wolseley Gr
1935	23a Chelsea St
1936	8 Dendy St
1937	86 Dendy St
1938	4/34 Elwood St
1939	2 Gatehouse Pl
1940	10/392 New St
1941	71 New St
1942	46 Roslyn St
1943	17 Rusden St
1944	1 View Ct
1945	1/55 Wilson St
1946	38 Arnold Rd
1947	7 Balfour St
1948	40 Camperdown St
1949	4 Marriage Rd
1950	23 Rogers Av
1951	214 South Rd
1952	244a South Rd
1953	1 Sunnyside Av
1954	246a Were St
1955	9 Arnot St
1956	57a Baird St
1957	133A Centre Rd
1958	13 Clonaig St
1959	1/136 Dendy St
1960	26 Hodder St
1961	39 Hodder St
1962	14 Milroy St
1963	5/29 Pine St
1964	1/383 South Rd
1965	26 Binnie St
1966	22A Camperdown St
1967	67 Centre Rd
1968	16a Comer St
1969	3A Denton St
1970	10 Eloura Av
1971	16 Glencairn Av
1972	8 Hansen St
1973	17 Lubrano St
1974	16a Billson St
1975	19 Cummins Rd
1976	153 Dendy St
1977	5 Florence St
1978	7 Francis St
1979	12 Meyer Ct
1980	13 Robinson St
1981	109 Thomas St
1982	12 Thomas St
1983	60 Baird St
1984	19 Bright St
1985	80 Marriage Rd
1986	2/10 Vincent St
1987	16 Alford St
1988	11 Billson St
1989	60 Cummins Rd
1990	132 Dendy St
1991	1/13 Glencairn Av
1992	15 Hodder St
1993	5 Margaret St
1994	375 South Rd
1995	2/377 South Rd
1996	14a Stone St
1997	2/13 Tatong Rd
1998	16/373 South Rd
1999	4 Vincent St
2000	4 Chapman St
2001	54 Cluden St
2002	1 Plunket St
2003	299 South Rd
2004	11 Churchill Ct
2005	14 Glencairn Av
2006	646 Hawthorn Rd
2007	13 Hornby St
2008	10 MacKie Gr
2009	3 Raymond Ct
2010	48 Thomas St
2011	5/36 Union St
2012	1 Arnot St
2013	14 Holmhurst Ct
2014	24 Moore St
2015	355 Nepean Hwy
2016	104 South Rd
2017	92 Thomas St
2018	141 Union St
2019	2/19 Hemming St
2020	200 South Rd
2021	1 Alexander St
2022	27 Arnold Rd
2023	51 Binnie St
2024	23 Camperdown St
2025	9a Churchill Ct
2026	7 Eise Ct
2027	2 Gillard St
2028	49 Landcox St
2029	50 Lucas St
2030	3 Carrington Gr
2031	44 Edro Av
2032	24 Milliara Gr
2033	4/377 South Rd
2034	139 Thomas St
2035	7 Caramar Av
2036	19 Cheeseman Av
2037	2 Glencairn Av
2038	4a Marriage Rd
2039	609 Nepean Hwy
2040	13 Noel St
2041	1/25 Primrose Cr
2042	2/25 Primrose Cr
2043	1b Thomas St
2044	55 Baird St
2045	25 Camperdown St
2046	2/5 Camperdown St
2047	9a Elizabeth St
2048	4 Farmer St
2049	69 Landcox St
2050	7a Robinson St
2051	2 Shasta Av
2052	7 Tuxen Ct
2053	6 Balfour St
2054	11 Burwah Av
2055	13 Stradbroke Av
2056	2/111 Thomas St
2057	38 Agnew St
2058	36 Billson St
2059	29 Cluden St
2060	6 Hughes St
2061	1/2 Robinson St
2062	6 Shasta Av
2063	6 Egan St
2064	10 Holmhurst Ct
2065	14 Northern Av
2066	39 Plantation Av
2067	7/87 Thomas St
2068	27 Arnold Rd
2069	19 Bourneville Av
2070	11 Carrington Gr
2071	7 Edro Av
2072	15a Glencairn Av
2073	3 Killeen Av
2074	34a Pine St
2075	1/196 South Rd
2076	30 Sunlight Cr
2077	7 Allfrey St
2078	31 Clinton St
2079	155 Dendy St
2080	4 Hansen St
2081	25 Robinson St
2082	206 South Rd
2083	30 Studley Rd
2084	7b Tatong Rd
2085	18 Thomas St
2086	2/29 Thomas St
2087	25 Agnew St
2088	18 Curzon St
2089	23 Glencairn Av
2090	1 Marriage Rd
2091	6 Murray St
2092	23a Elizabeth St
2093	107 Marriage Rd
2094	20a Binnie St
2095	4/2 Hornby St
2096	16b Regent St
2097	8 Thomas St
2098	94 Thomas St
2099	28 Binnie St
2100	2/20 Blanche St
2101	4 Caramar Av
2102	6/141 Centre Rd
2103	69 Centre Rd
2104	35 Elizabeth St
2105	39 Ferguson St
2106	313 Nepean Hwy
2107	9 Northern Av
2108	10b Robinson St
2109	307 South Rd
2110	7 Valdemar Ct
2111	3/127 Dendy St
2112	2/21 Hodder St
2113	15 Eloura Av
2114	33 Union St
2115	31 Agnew St
2116	4/9 Billson St
2117	1/9 Burwah Av
2118	2/33 Cluden St
2119	47 Grant St
2120	2 Heathfield Rd
2121	9 Montgomery St
2122	2/15 Roseberry Av
2123	11 Summerhill Rd
2124	28 Sunlight Cr
2125	5 Tuxen Ct
2126	19 Wrixon Av
2127	5 Arnot St
2128	25 Binnie St
2129	4 Bruce St
2130	3/44 Union St
2131	3/23 Walstab St
2132	28 Welwyn Av
2133	214 Were St
2134	1 Holmhurst Ct
2135	7 Lilac Cr
2136	54 Regent St
2137	176 Thomas St
2138	4/141 Centre Rd
2139	2a Hurlstone St
2140	8/55 De Carle St
2141	234 Victoria St
2142	9 Blair St
2143	25 Hardy St
2144	47 Amelia St
2145	2/11 Barningham St
2146	15/195 Brunswick Rd
2147	56b Dunstan Av
2148	29 Stewart St
2149	1/182 Albion St
2150	11/97 Brickworks Dr
2151	9/15 De Carle St
2152	2/3 Donald St
2153	3/36 Dunstan Av
2154	9/789 Park St
2155	3/9 Austin Tce
2156	77 Blyth St
2157	303/10 Dods St
2158	314 Barkly St
2159	5/185 Brunswick Rd
2160	141 Gold St
2161	143 Gold St
2162	3/4 Mitchell St
2163	13 Percy St
2164	82 Rose St
2165	9/33 Staley St
2166	1/263 Albion St
2167	6/153 Barkly St
2168	21/10 Breese St
2169	79 Hope St
2170	2 Sheffield St
2171	129 Albion St
2172	57 Collier Cr
2173	39 Eveline St
2174	33 Lyle St
2175	28 Osborne St
2176	78 Stewart St
2177	102/747 Sydney Rd
2178	16 Thistle St
2179	28 Blair St
2180	3/38 Charles St
2181	73 Davies St
2182	10 Dunstan Av
2183	7/117 Albion St
2184	1/170 Albion St
2185	3/5 Evans St
2186	314/1 Lygon St
2187	5 MacKenzie St
2188	6 Murdock St
2189	3A Austin Tce
2190	20/195 Brunswick Rd
2191	61 Evans St
2192	136 Hope St
2193	87 Hope St
2194	94 Lydia St
2195	443 Albert St
2196	391 Brunswick Rd
2197	332 Albion St
2198	2/76 Brunswick Rd
2199	20 Collier Cr
2200	1/32 Donald St
2201	98 Evans St
2202	144A Glenlyon Rd
2203	302/10 Pottery Ct
2204	246 Victoria St
2205	190 Barkly St
2206	7 Barrow St
2207	316 Brunswick Rd
2208	2/12 Jones St
2209	6/837 Park St
2210	1/259 Sydney Rd
2211	74 Davies St
2212	14 Murdock St
2213	8/2 Pottery Ct
2214	157 Albion St
2215	6/305 Albion St
2216	177 Barkly St
2217	1 Bruce St
2218	30 Charles St
2219	113 Glenlyon Rd
2220	25 Merri St
2221	56 Rose St
2222	311 Albion St
2223	46 Cassels Rd
2224	50 Davies St
2225	58 Donald St
2226	175 Edward St
2227	84 Stewart St
2228	215/1 Dods St
2229	264 Moreland Rd
2230	27 Union St
2231	154 Brunswick Rd
2232	2 Chambers St
2233	54 Davies St
2234	2/1 Sturrock St
2235	23/10 Breese St
2236	393A Brunswick Rd
2237	17 Dunstan Av
2238	52 Evans St
2239	2 Horne St
2240	32 Laura St
2241	8/705 Park St
2242	32 Rose St
2243	17 Sutherland St
2244	133 Weston St
2245	3 Ballarat St
2246	5 Black St
2247	77 Brickworks Dr
2248	11/68 De Carle St
2249	68 Henkel St
2250	144 Union St
2251	222 Barkly St
2252	105 Dawson St
2253	10/66 De Carle St
2254	132 Gold St
2255	64 Henkel St
2256	15/11 Aberdeen St
2257	35 Charles St
2258	5 Hanover St
2259	64 Hanover St
2260	1/21 Jones St
2261	8/2 Pottery Ct
2262	131 Tinning St
2263	5/133 Wilson St
2264	2/10 Breese St
2265	58 Cassels Rd
2266	2/825 Park St
2267	26 Talbot St
2268	24 Amelia St
2269	92 Brunswick Rd
2270	20 Luscombe St
2271	4 McPherson St
2272	35 Percy St
2273	30 Thistle St
2274	94 Wilson St
2275	107/201 Albert St
2276	3/269 Albion St
2277	270 Albion St
2278	1 Davison St
2279	2/18 De Carle St
2280	9 Eveline St
2281	17 Goodman St
